r,u,residual
6.049000000000000199e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.050000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.050999999999999801e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.052000000000000313e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.053000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.053999999999999915e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.055000000000000426e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.056000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.057000000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.057999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.059000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.060000000000000142e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.060999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.062000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.063000000000000256e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.064000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.064999999999999858e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.066000000000000369e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.067000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.067999999999999972e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.068999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.070000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.071000000000000085e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.071999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.073000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.074000000000000199e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.075000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.075999999999999801e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.077000000000000313e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.078000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.078999999999999915e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.080000000000000426e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.081000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.082000000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.082999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.084000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.085000000000000142e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.085999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.087000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.088000000000000256e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.089000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.089999999999999858e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.091000000000000369e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.092000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.092999999999999972e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.093999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.095000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.096000000000000085e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.096999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.098000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.099000000000000199e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.100999999999999801e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.102000000000000313e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.103000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.103999999999999915e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.105000000000000426e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.106000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.107000000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.107999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.109000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.110000000000000142e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.110999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.112000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.113000000000000256e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.114000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.114999999999999858e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.116000000000000369e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.117000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.117999999999999972e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.118999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.120000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.121000000000000085e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.121999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.123000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.124000000000000199e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.125000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.125999999999999801e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.127000000000000313e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.128000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.128999999999999915e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.130000000000000426e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.131000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.132000000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.132999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.134000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.135000000000000142e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.135999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.137000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.138000000000000256e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.139000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.139999999999999858e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.141000000000000369e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.142000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.142999999999999972e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.143999999999999773e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.145000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.146000000000000085e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.146999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.148000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.149000000000000199e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.150000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.150999999999999801e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.152000000000000313e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.153000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.153999999999999915e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.155000000000000426e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.156000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.157000000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.157999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.159000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.160000000000000142e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.160999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.162000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.163000000000000256e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.164000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.164999999999999858e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.166000000000000369e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.167000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.167999999999999972e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.169000000000000483e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.170000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.171000000000000085e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.171999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.173000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.174000000000000199e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.175000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.175999999999999801e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.177000000000000313e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.178000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.178999999999999915e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.180000000000000426e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.181000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.182000000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.182999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.184000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.185000000000000142e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.185999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.187000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.188000000000000256e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.189000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.189999999999999858e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.191000000000000369e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.192000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.192999999999999972e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.194000000000000483e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.195000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.196000000000000085e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.196999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.198000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.199000000000000199e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.200999999999999801e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.202000000000000313e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.203000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.203999999999999915e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.205000000000000426e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.206000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.207000000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.207999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.209000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.210000000000000142e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.210999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.212000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.213000000000000256e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.214000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.214999999999999858e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.216000000000000369e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.217000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.217999999999999972e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.219000000000000483e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.220000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.221000000000000085e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.221999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.223000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.224000000000000199e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.225000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.225999999999999801e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.227000000000000313e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.228000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.228999999999999915e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.230000000000000426e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.231000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.232000000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.232999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.234000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.235000000000000142e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.235999999999999943e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.237000000000000455e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.238000000000000256e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.239000000000000057e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.239999999999999858e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.241000000000000369e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.242000000000000171e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.242999999999999972e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.244000000000000483e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.245000000000000284e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.246000000000000085e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.246999999999999886e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.248000000000000398e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.249000000000000199e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.250000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.250999999999999801e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.252000000000000313e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.253000000000000114e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.253999999999999915e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.255000000000000426e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.256000000000000227e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.257000000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.257999999999999829e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.259000000000000341e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.260000000000000142e+01,5.000000000000000000e-01,0.000000000000000000e+00
